Unit ID,Institution,Year,Major Number,Degree Group,Award Level,CIP Code,CIP Title,Total Completions
236948,University of Washington-Seattle Campus,2024,Second major,Bachelors,Bachelor's degree,51,Health Professions and Related Programs,13
236948,University of Washington-Seattle Campus,2024,Second major,Bachelors,Bachelor's degree,52,"Business, Management, Marketing, and Related Support Services",194
236948,University of Washington-Seattle Campus,2024,Second major,Bachelors,Bachelor's degree,54,History,20
240444,University of Wisconsin-Madison,2024,First major,Bachelors,Bachelor's degree,01,Agricultural/Animal/Plant/Veterinary Science and Related Fields,146
240444,University of Wisconsin-Madison,2024,First major,Bachelors,Bachelor's degree,03,Natural Resources and Conservation,136
240444,University of Wisconsin-Madison,2024,First major,Bachelors,Bachelor's degree,04,Architecture and Related Services,20
240444,University of Wisconsin-Madison,2024,First major,Bachelors,Bachelor's degree,05,"Area, Ethnic, Cultural, Gender, and Group Studies",38
240444,University of Wisconsin-Madison,2024,First major,Bachelors,Bachelor's degree,09,"Communication, Journalism, and Related Programs",362
240444,University of Wisconsin-Madison,2024,First major,Bachelors,Bachelor's degree,11,Computer and Information Sciences and Support Services,691
240444,University of Wisconsin-Madison,2024,First major,Bachelors,Bachelor's degree,13,Education,184
240444,University of Wisconsin-Madison,2024,First major,Bachelors,Bachelor's degree,14,Engineering,959
240444,University of Wisconsin-Madison,2024,First major,Bachelors,Bachelor's degree,16,"Foreign Languages, Literatures, and Linguistics",127
240444,University of Wisconsin-Madison,2024,First major,Bachelors,Bachelor's degree,19,Family and Consumer Sciences/Human Sciences,145
240444,University of Wisconsin-Madison,2024,First major,Bachelors,Bachelor's degree,22,Legal Professions and Studies,90
240444,University of Wisconsin-Madison,2024,First major,Bachelors,Bachelor's degree,23,English Language and Literature/Letters,72
240444,University of Wisconsin-Madison,2024,First major,Bachelors,Bachelor's degree,26,Biological and Biomedical Sciences,1029
240444,University of Wisconsin-Madison,2024,First major,Bachelors,Bachelor's degree,27,Mathematics and Statistics,180
240444,University of Wisconsin-Madison,2024,First major,Bachelors,Bachelor's degree,30,Multi/Interdisciplinary Studies,458
240444,University of Wisconsin-Madison,2024,First major,Bachelors,Bachelor's degree,31,"Parks, Recreation, Leisure, Fitness, and Kinesiology",206
240444,University of Wisconsin-Madison,2024,First major,Bachelors,Bachelor's degree,38,Philosophy and Religious Studies,39
240444,University of Wisconsin-Madison,2024,First major,Bachelors,Bachelor's degree,40,Physical Sciences,133
240444,University of Wisconsin-Madison,2024,First major,Bachelors,Bachelor's degree,42,Psychology,424
240444,University of Wisconsin-Madison,2024,First major,Bachelors,Bachelor's degree,44,Public Administration and Social Service Professions,50
240444,University of Wisconsin-Madison,2024,First major,Bachelors,Bachelor's degree,45,Social Sciences,796
240444,University of Wisconsin-Madison,2024,First major,Bachelors,Bachelor's degree,50,Visual and Performing Arts,130
240444,University of Wisconsin-Madison,2024,First major,Bachelors,Bachelor's degree,51,Health Professions and Related Programs,348
240444,University of Wisconsin-Madison,2024,First major,Bachelors,Bachelor's degree,52,"Business, Management, Marketing, and Related Support Services",1414
240444,University of Wisconsin-Madison,2024,First major,Bachelors,Bachelor's degree,54,History,92
240444,University of Wisconsin-Madison,2024,First major,Graduate,Doctor's degree - research/scholarship,01,Agricultural/Animal/Plant/Veterinary Science and Related Fields,21
240444,University of Wisconsin-Madison,2024,First major,Graduate,Doctor's degree - research/scholarship,03,Natural Resources and Conservation,18
240444,University of Wisconsin-Madison,2024,First major,Graduate,Doctor's degree - research/scholarship,04,Architecture and Related Services,1
240444,University of Wisconsin-Madison,2024,First major,Graduate,Doctor's degree - research/scholarship,05,"Area, Ethnic, Cultural, Gender, and Group Studies",3
240444,University of Wisconsin-Madison,2024,First major,Graduate,Doctor's degree - research/scholarship,09,"Communication, Journalism, and Related Programs",25
240444,University of Wisconsin-Madison,2024,First major,Graduate,Doctor's degree - research/scholarship,11,Computer and Information Sciences and Support Services,30
240444,University of Wisconsin-Madison,2024,First major,Graduate,Doctor's degree - research/scholarship,13,Education,54
240444,University of Wisconsin-Madison,2024,First major,Graduate,Doctor's degree - research/scholarship,14,Engineering,122
240444,University of Wisconsin-Madison,2024,First major,Graduate,Doctor's degree - research/scholarship,16,"Foreign Languages, Literatures, and Linguistics",27
240444,University of Wisconsin-Madison,2024,First major,Graduate,Doctor's degree - research/scholarship,19,Family and Consumer Sciences/Human Sciences,11
240444,University of Wisconsin-Madison,2024,First major,Graduate,Doctor's degree - research/scholarship,22,Legal Professions and Studies,2
240444,University of Wisconsin-Madison,2024,First major,Graduate,Doctor's degree - research/scholarship,23,English Language and Literature/Letters,11
240444,University of Wisconsin-Madison,2024,First major,Graduate,Doctor's degree - research/scholarship,26,Biological and Biomedical Sciences,170
240444,University of Wisconsin-Madison,2024,First major,Graduate,Doctor's degree - research/scholarship,27,Mathematics and Statistics,33
240444,University of Wisconsin-Madison,2024,First major,Graduate,Doctor's degree - research/scholarship,30,Multi/Interdisciplinary Studies,8
240444,University of Wisconsin-Madison,2024,First major,Graduate,Doctor's degree - research/scholarship,31,"Parks, Recreation, Leisure, Fitness, and Kinesiology",5
240444,University of Wisconsin-Madison,2024,First major,Graduate,Doctor's degree - research/scholarship,38,Philosophy and Religious Studies,2
240444,University of Wisconsin-Madison,2024,First major,Graduate,Doctor's degree - research/scholarship,40,Physical Sciences,119
240444,University of Wisconsin-Madison,2024,First major,Graduate,Doctor's degree - research/scholarship,42,Psychology,36
240444,University of Wisconsin-Madison,2024,First major,Graduate,Doctor's degree - research/scholarship,44,Public Administration and Social Service Professions,1
240444,University of Wisconsin-Madison,2024,First major,Graduate,Doctor's degree - research/scholarship,45,Social Sciences,68
240444,University of Wisconsin-Madison,2024,First major,Graduate,Doctor's degree - research/scholarship,50,Visual and Performing Arts,16
240444,University of Wisconsin-Madison,2024,First major,Graduate,Doctor's degree - research/scholarship,51,Health Professions and Related Programs,56
240444,University of Wisconsin-Madison,2024,First major,Graduate,Doctor's degree - research/scholarship,52,"Business, Management, Marketing, and Related Support Services",5
240444,University of Wisconsin-Madison,2024,First major,Graduate,Doctor's degree - research/scholarship,54,History,10
240444,University of Wisconsin-Madison,2024,First major,Graduate,Master's degree,01,Agricultural/Animal/Plant/Veterinary Science and Related Fields,40
240444,University of Wisconsin-Madison,2024,First major,Graduate,Master's degree,03,Natural Resources and Conservation,49
240444,University of Wisconsin-Madison,2024,First major,Graduate,Master's degree,04,Architecture and Related Services,11
240444,University of Wisconsin-Madison,2024,First major,Graduate,Master's degree,05,"Area, Ethnic, Cultural, Gender, and Group Studies",12
240444,University of Wisconsin-Madison,2024,First major,Graduate,Master's degree,09,"Communication, Journalism, and Related Programs",17
240444,University of Wisconsin-Madison,2024,First major,Graduate,Master's degree,11,Computer and Information Sciences and Support Services,175
240444,University of Wisconsin-Madison,2024,First major,Graduate,Master's degree,13,Education,160
240444,University of Wisconsin-Madison,2024,First major,Graduate,Master's degree,14,Engineering,422
240444,University of Wisconsin-Madison,2024,First major,Graduate,Master's degree,15,Engineering/Engineering-related Technologies/Technicians,5
240444,University of Wisconsin-Madison,2024,First major,Graduate,Master's degree,16,"Foreign Languages, Literatures, and Linguistics",28
240444,University of Wisconsin-Madison,2024,First major,Graduate,Master's degree,19,Family and Consumer Sciences/Human Sciences,12
240444,University of Wisconsin-Madison,2024,First major,Graduate,Master's degree,22,Legal Professions and Studies,11
240444,University of Wisconsin-Madison,2024,First major,Graduate,Master's degree,23,English Language and Literature/Letters,16
240444,University of Wisconsin-Madison,2024,First major,Graduate,Master's degree,25,Library Science,97
240444,University of Wisconsin-Madison,2024,First major,Graduate,Master's degree,26,Biological and Biomedical Sciences,164
240444,University of Wisconsin-Madison,2024,First major,Graduate,Master's degree,27,Mathematics and Statistics,128
240444,University of Wisconsin-Madison,2024,First major,Graduate,Master's degree,30,Multi/Interdisciplinary Studies,2
